Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,0,43,2,2,Manufacturing Director,4,Married,15505,4051,9,Y,Yes,13,,4,800.0,1,8,2,3,3,3,0,2
29,0,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,0,54,3,2,Manufacturing Director,4,Married,19419,4185,3,Y,No,18,30.0,1,,1,9,2,1,4,4,1,4
36,0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,4,0,82,3,3,Manufacturing Director,4,Divorced,4717,19989,3,,No,14,30.0,3,,1,12,2,2,11,8,4,7
36,0,Travel_Frequently,799,Research & Development,1,3,Technical Degree,2,1,59,3,3,Manufacturing Director,4,Single,9738,23848,4,,No,17,30.0,4,800.0,0,12,6,4,9,5,1,2
28,0,Travel_Rarely,1144,Research & Development,7,4,Medical,3,0,30,3,2,Manufacturing Director,3,Married,4724,16044,2,Y,No,14,30.0,3,800.0,0,7,0,4,5,0,0,0
46,0,Non-Travel,688,Research & Development,4,2,Life Sciences,4,1,97,3,2,Manufacturing Director,2,Divorced,5258,9192,7,Y,No,13,30.0,2,800.0,3,18,2,3,1,1,0,1
32,0,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,0,32,3,2,Manufacturing Director,1,Divorced,2176,4187,3,Y,No,14,30.0,3,,1,7,5,3,6,0,0,0
37,0,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,4,1,88,3,2,Manufacturing Director,3,Married,4777,7259,9,,No,14,30.0,2,,0,14,2,3,1,0,0,0
44,0,Travel_Rarely,322,Research & Development,28,2,Medical,4,0,59,4,4,Manufacturing Director,3,Married,11591,9731,2,Y,Yes,11,30.0,2,,1,24,2,2,2,2,0,2
36,0,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,3,0,56,3,3,Manufacturing Director,3,Married,8564,13943,8,,No,11,40.0,3,,1,18,2,3,0,0,0,0
39,1,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,0,53,1,3,Manufacturing Director,4,Single,4127,25150,2,Y,No,15,30.0,4,800.0,0,18,2,3,2,2,0,2
32,0,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,0,56,2,2,Manufacturing Director,4,Married,5470,9961,1,,No,13,,2,800.0,1,14,4,2,9,8,3,9
36,0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,1,57,4,2,Manufacturing Director,1,Divorced,3936,26250,0,,No,11,30.0,3,,2,5,2,3,5,2,1,3
29,0,Travel_Frequently,746,Research & Development,8,4,Life Sciences,3,0,61,3,2,Manufacturing Director,4,Single,2439,20682,1,,No,23,40.0,4,800.0,0,11,3,3,1,1,1,1
50,0,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,0,80,2,3,Manufacturing Director,3,Married,23333,25800,1,Y,No,13,40.0,4,800.0,2,18,1,3,5,5,5,5
18,0,Travel_Rarely,879,Research & Development,9,2,Medical,3,0,72,3,2,Manufacturing Director,3,Single,1878,12858,7,,Yes,18,,3,800.0,0,0,3,3,0,0,0,0
30,0,Travel_Rarely,580,Research & Development,27,3,Medical,2,0,39,1,2,Manufacturing Director,1,Divorced,2141,20460,0,Y,No,21,30.0,2,,1,6,3,2,6,3,0,0
43,0,Travel_Frequently,448,Research & Development,16,3,Life Sciences,3,0,84,3,3,Manufacturing Director,4,Single,11591,19948,6,Y,Yes,15,30.0,4,800.0,0,18,5,2,2,2,2,2
40,0,Travel_Rarely,319,Research & Development,3,3,Medical,4,1,39,2,3,Manufacturing Director,3,Married,6513,19609,2,Y,Yes,14,30.0,3,,0,22,3,3,5,4,0,4
35,0,Travel_Rarely,427,Research & Development,1,3,Medical,1,0,33,3,2,Manufacturing Director,4,Married,8020,10877,0,,Yes,22,30.0,2,,1,9,2,3,9,8,7,8
36,0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,1,34,2,2,Manufacturing Director,3,Married,5647,13983,2,Y,No,17,30.0,3,800.0,0,10,3,3,3,0,0,0
33,0,Non-Travel,168,Research & Development,1,3,Life Sciences,3,1,81,3,3,Manufacturing Director,3,Single,27247,15397,4,Y,Yes,14,40.0,4,,0,10,2,4,6,0,0,0
31,0,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,3,0,92,2,3,Manufacturing Director,2,Divorced,4233,19271,8,,Yes,12,30.0,3,,1,13,2,3,3,3,3,3
45,0,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,0,65,3,2,Manufacturing Director,2,Married,2132,15701,6,,No,12,40.0,2,800.0,1,8,3,2,5,5,4,3
34,0,Non-Travel,524,Research & Development,18,2,Life Sciences,1,1,32,3,2,Manufacturing Director,3,Single,6538,13352,0,Y,No,11,30.0,1,,0,9,2,3,3,3,1,3
32,0,Non-Travel,177,Research & Development,8,3,Life Sciences,1,0,55,3,2,Manufacturing Director,2,Divorced,15505,23814,4,Y,No,21,30.0,3,800.0,1,4,2,4,3,0,0,0
31,0,Travel_Frequently,1115,Research & Development,1,4,Life Sciences,1,1,51,2,2,Manufacturing Director,3,Divorced,4148,2689,1,,No,18,30.0,3,,1,7,1,4,4,4,0,4
46,1,Travel_Rarely,617,Research & Development,3,1,Life Sciences,2,0,34,3,2,Manufacturing Director,3,Married,10845,10022,0,Y,Yes,19,30.0,1,800.0,1,4,3,4,4,2,0,2
32,0,Travel_Frequently,1274,Research & Development,9,1,Life Sciences,3,0,33,3,3,Manufacturing Director,2,Divorced,3068,14394,1,,No,25,30.0,4,800.0,1,13,2,4,7,7,0,7
36,0,Travel_Rarely,1379,Research & Development,16,4,Medical,3,1,64,4,2,Manufacturing Director,3,Divorced,5775,6759,1,,Yes,19,30.0,3,800.0,0,18,2,4,10,10,2,7
38,0,Travel_Rarely,1199,Research & Development,7,4,Life Sciences,1,0,77,4,2,Manufacturing Director,3,Married,7677,5118,4,Y,No,17,30.0,4,800.0,1,9,2,3,1,1,0,1
35,0,Non-Travel,1193,Research & Development,2,1,Medical,2,1,86,3,3,Manufacturing Director,3,Single,4148,19719,5,Y,Yes,18,30.0,2,800.0,0,16,2,2,14,2,2,2
44,0,Travel_Frequently,671,Research & Development,19,3,Life Sciences,3,0,85,3,2,Manufacturing Director,3,Married,2342,26493,3,Y,No,17,30.0,1,,3,9,2,2,5,3,0,2
30,0,Travel_Rarely,240,Research & Development,2,4,Life Sciences,1,1,75,4,2,Manufacturing Director,1,Single,11916,26085,6,Y,Yes,12,,4,800.0,0,12,2,3,9,7,4,9
52,0,Travel_Rarely,593,Research & Development,9,4,Medical,2,0,88,3,3,Research Director,3,Single,8446,13782,9,,No,17,30.0,3,800.0,0,20,2,2,8,7,2,8
35,0,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,4,0,80,3,3,Research Director,1,Married,54645,16292,1,,No,13,30.0,2,800.0,1,15,3,3,13,12,5,11
47,0,Travel_Frequently,1018,Research & Development,3,2,Life Sciences,3,0,39,3,3,Research Director,4,Single,12936,19373,3,Y,No,15,30.0,4,,0,10,3,3,0,0,0,0
43,0,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,0,81,2,3,Research Director,2,Married,6895,26707,3,Y,No,17,30.0,3,800.0,1,19,2,3,0,0,0,0
36,0,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,1,43,3,4,Research Director,1,Married,6545,22422,4,Y,Yes,11,30.0,2,800.0,0,18,1,3,3,2,1,2
35,0,Travel_Rarely,136,Research & Development,28,3,Life Sciences,4,0,32,3,4,Research Director,1,Married,23333,22074,3,Y,No,13,30.0,3,,1,17,5,4,5,5,5,5
39,0,Non-Travel,182,Research & Development,8,5,Life Sciences,1,0,93,3,4,Research Director,2,Single,10920,8847,3,,No,11,40.0,3,800.0,0,9,2,4,6,2,1,0
47,0,Non-Travel,515,Research & Development,1,2,Life Sciences,1,0,98,3,3,Research Director,4,Single,5467,15146,1,Y,Yes,12,30.0,3,,0,15,4,3,8,8,8,8
49,0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,1,87,2,4,Research Director,4,Divorced,13964,3423,3,,No,14,,2,800.0,2,9,2,2,7,7,1,7
28,0,Travel_Rarely,1070,Research & Development,3,4,Medical,3,0,45,3,4,Research Director,3,Married,2028,21016,3,Y,Yes,16,30.0,4,800.0,3,10,2,2,4,3,1,3
49,0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,0,52,3,5,Research Director,2,Married,23333,10849,5,Y,No,11,40.0,1,,1,25,2,3,5,2,0,3
38,0,Travel_Frequently,1327,Research & Development,3,4,Medical,2,0,73,3,3,Research Director,3,Divorced,2821,13523,9,,No,12,30.0,1,800.0,1,9,2,3,2,2,2,2
24,0,Travel_Rarely,1216,Research & Development,15,4,Life Sciences,1,1,87,3,4,Research Director,3,Married,19419,21624,2,,Yes,14,,2,,0,6,6,3,4,2,2,2
40,0,Travel_Rarely,829,Research & Development,15,3,Medical,2,1,71,3,4,Research Director,1,Divorced,2213,11929,7,,No,14,,4,800.0,2,16,3,2,7,7,6,7
43,0,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,0,60,3,3,Research Director,3,Married,7847,24001,9,Y,No,12,30.0,1,800.0,1,16,3,1,10,3,0,3
36,0,Travel_Rarely,636,Research & Development,10,4,Life Sciences,3,0,35,3,5,Research Director,1,Single,10793,25594,9,Y,Yes,11,30.0,4,,0,18,5,3,13,2,1,2
35,0,Non-Travel,153,Research & Development,8,2,Life Sciences,2,0,73,4,3,Research Director,1,Married,9884,17802,0,Y,Yes,12,30.0,3,800.0,3,9,3,2,4,4,1,4
29,0,Non-Travel,589,Research & Development,14,2,Life Sciences,2,0,94,3,4,Research Director,1,Married,4649,5200,6,Y,No,24,30.0,3,,1,11,3,3,4,1,1,0
27,0,Travel_Frequently,343,Research & Development,15,2,Life Sciences,3,0,92,2,3,Research Director,4,Divorced,2580,15682,0,Y,Yes,14,30.0,2,800.0,1,9,2,3,4,4,2,4
44,0,Travel_Rarely,1313,Research & Development,7,3,Medical,2,0,31,3,5,Research Director,4,Divorced,5933,3549,0,Y,Yes,14,30.0,4,,1,23,2,2,5,5,1,5
49,0,Travel_Rarely,697,Research & Development,10,3,Medical,3,1,40,3,3,Research Director,3,Married,4507,26862,4,Y,No,20,30.0,3,800.0,1,13,2,4,5,5,4,5
36,0,Travel_Frequently,419,Research & Development,7,4,Life Sciences,1,0,53,3,3,Research Director,2,Single,3692,21293,0,Y,No,11,30.0,3,,0,13,2,3,11,6,2,11
35,0,Travel_Rarely,922,Research & Development,1,5,Medical,1,0,95,4,4,Research Director,3,Divorced,3506,22578,4,,No,19,30.0,3,,1,10,3,3,3,1,0,3
49,0,Travel_Rarely,986,Research & Development,3,4,Medical,2,1,93,2,3,Research Director,3,Married,3580,21526,1,,No,18,30.0,3,800.0,0,10,2,3,4,2,0,4
33,0,Travel_Rarely,427,Research & Development,8,3,Life Sciences,1,1,63,4,3,Research Director,1,Married,2622,20335,9,Y,No,14,40.0,1,,1,10,3,3,3,3,0,3
49,0,Travel_Rarely,201,Research & Development,10,3,Medical,2,0,99,1,3,Research Director,3,Married,10466,3376,3,,No,12,30.0,1,800.0,1,20,3,3,8,8,1,8
28,0,Travel_Rarely,734,Research & Development,2,4,Medical,3,1,46,3,5,Research Director,4,Divorced,11591,14218,7,Y,Yes,17,30.0,3,,1,10,0,3,2,1,2,2
52,0,Travel_Rarely,213,Research & Development,7,3,Medical,3,0,49,3,3,Research Director,3,Married,5577,25995,0,Y,No,11,30.0,4,800.0,0,14,3,4,10,9,3,7
31,0,Travel_Rarely,663,Research & Development,11,3,Other,2,1,47,3,3,Research Director,4,Divorced,4306,10056,0,Y,Yes,14,30.0,3,,3,10,5,3,10,8,0,7
36,0,Travel_Frequently,1005,Research & Development,28,2,Technical Degree,4,0,48,2,4,Research Director,2,Single,4668,17119,1,Y,No,11,30.0,3,,0,18,2,3,8,6,8,6
30,0,Travel_Rarely,728,Research & Development,1,4,Medical,1,1,80,3,3,Research Director,4,Divorced,6118,11677,2,,Yes,18,,1,800.0,2,12,2,3,10,2,0,2
40,0,Travel_Rarely,247,Research & Development,7,1,Life Sciences,2,0,55,1,5,Research Director,3,Divorced,2741,20284,1,,No,22,30.0,2,800.0,2,21,2,3,7,7,5,7
36,0,Travel_Frequently,1291,Research & Development,15,2,Life Sciences,3,1,65,2,4,Research Director,3,Married,13458,3525,0,,No,24,30.0,1,,1,14,1,3,14,10,6,11
52,0,Travel_Rarely,1162,Research & Development,1,1,Medical,3,0,98,3,3,Research Director,2,Married,7969,17231,0,,No,18,30.0,1,,2,14,4,1,5,5,5,5
33,0,Travel_Rarely,953,Research & Development,5,4,Technical Degree,2,0,65,3,1,Research Scientist,2,Single,2799,17674,2,Y,No,14,30.0,2,,0,12,1,3,3,3,0,3
35,0,Travel_Rarely,693,Research & Development,7,3,Life Sciences,4,0,57,4,1,Research Scientist,3,Divorced,2269,15748,1,Y,No,11,30.0,4,,3,4,2,3,1,1,0,1
36,0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,4,0,82,4,2,Research Scientist,1,Single,3375,23016,3,Y,Yes,13,30.0,3,800.0,0,10,2,3,3,2,0,2
28,0,Travel_Rarely,1465,Research & Development,1,3,Medical,4,0,63,3,1,Research Scientist,2,Married,3310,9369,0,,Yes,21,40.0,1,800.0,1,10,3,3,5,5,5,5
36,0,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,1,69,3,1,Research Scientist,4,Married,3038,9655,3,,No,21,30.0,4,,2,8,3,2,1,1,0,1
37,0,Travel_Rarely,506,Research & Development,3,3,Technical Degree,3,0,30,3,2,Research Scientist,2,Single,10609,26285,0,,No,12,30.0,4,800.0,0,10,2,3,10,0,7,7
36,0,Travel_Rarely,287,Research & Development,1,4,Life Sciences,3,1,62,1,1,Research Scientist,4,Married,70301,8952,0,Y,No,12,30.0,4,,1,4,2,3,4,3,1,1
46,0,Travel_Rarely,1017,Research & Development,1,2,Medical,3,1,83,2,1,Research Scientist,1,Married,16872,18697,2,,No,14,30.0,1,,1,17,2,2,7,1,0,2
36,0,Travel_Rarely,532,Research & Development,29,2,Life Sciences,1,0,92,3,2,Research Scientist,3,Divorced,11591,12932,2,,No,11,,2,800.0,1,18,3,3,2,2,0,2
36,0,Travel_Rarely,1319,Research & Development,6,3,Medical,3,1,51,4,2,Research Scientist,1,Divorced,7094,17001,4,Y,Yes,13,30.0,1,800.0,2,13,0,3,7,7,6,7
29,0,Travel_Rarely,1391,Research & Development,10,1,Medical,3,0,66,3,1,Research Scientist,3,Married,2804,12127,0,Y,No,17,30.0,2,800.0,1,3,3,2,1,1,0,1
36,0,Travel_Rarely,664,Research & Development,1,3,Medical,2,0,79,3,1,Research Scientist,1,Married,5914,5868,0,Y,No,13,30.0,4,800.0,1,5,3,2,5,2,1,2
37,0,Travel_Frequently,405,Research & Development,1,2,Life Sciences,2,0,93,4,2,Research Scientist,3,Married,10048,2721,0,Y,No,24,,1,,1,13,5,2,1,1,1,1
28,0,Travel_Rarely,1312,Research & Development,23,3,Life Sciences,1,0,96,1,1,Research Scientist,3,Divorced,2713,22310,1,,No,25,,3,,3,10,2,2,5,5,0,5
56,0,Travel_Rarely,957,Research & Development,28,3,Medical,2,1,72,4,1,Research Scientist,3,Single,23333,16090,4,Y,No,12,30.0,4,,0,18,2,3,5,2,1,2
35,0,Travel_Rarely,603,Research & Development,7,4,Medical,2,1,78,4,2,Research Scientist,2,Married,38989,5628,6,Y,Yes,16,30.0,4,,0,17,2,3,9,0,0,0
36,0,Travel_Rarely,581,Research & Development,9,3,Medical,3,1,62,4,1,Research Scientist,3,Married,2693,17616,1,Y,No,16,30.0,4,,1,5,3,3,1,1,0,1
41,0,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,2,0,45,3,2,Research Scientist,4,Married,2289,13008,9,,No,17,40.0,2,,1,9,2,2,5,2,2,1
38,0,Travel_Frequently,1117,Research & Development,8,2,Life Sciences,4,0,66,3,1,Research Scientist,4,Single,4735,4488,0,,No,21,30.0,4,,0,5,2,3,5,3,0,2
31,1,Travel_Rarely,992,Research & Development,1,3,Technical Degree,3,0,85,3,1,Research Scientist,3,Single,5582,19757,0,Y,No,14,40.0,4,,0,7,2,2,7,2,1,5
36,0,Travel_Rarely,1280,Research & Development,7,1,Medical,4,0,64,2,1,Research Scientist,4,Married,3886,26897,0,Y,No,11,40.0,3,,2,2,2,3,2,2,2,1
46,0,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,2,0,41,3,1,Research Scientist,2,Married,9396,6073,1,Y,No,11,30.0,3,800.0,1,6,3,2,4,3,1,2
36,0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,3,0,36,3,2,Research Scientist,1,Divorced,3875,19877,2,,No,16,30.0,1,800.0,2,17,2,2,2,0,0,0
36,0,Travel_Rarely,180,Research & Development,2,1,Medical,1,1,65,4,1,Research Scientist,1,Single,8268,21632,0,,No,13,30.0,3,,0,6,2,2,6,3,0,1
19,0,Travel_Rarely,598,Research & Development,9,3,Life Sciences,3,1,91,4,1,Research Scientist,3,Married,1483,22376,6,,No,18,30.0,1,,2,1,2,2,1,0,0,0
40,0,Non-Travel,735,Research & Development,22,4,Other,3,0,86,2,2,Research Scientist,4,Married,10932,26496,1,,Yes,15,30.0,2,800.0,0,16,2,3,1,1,1,1
34,0,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,1,78,3,2,Research Scientist,1,Divorced,4381,22087,3,,Yes,12,30.0,2,,2,16,3,3,6,6,6,6
38,0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,1,83,2,1,Research Scientist,4,Married,13206,22794,0,Y,Yes,13,30.0,4,,1,6,3,3,6,5,1,3
56,0,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,1,81,4,1,Research Scientist,3,Married,5380,23779,1,Y,No,24,30.0,3,800.0,1,10,3,3,0,0,0,0
38,0,Travel_Frequently,181,Research & Development,2,4,Medical,4,1,97,4,1,Research Scientist,4,Married,5980,5586,0,,Yes,14,30.0,1,800.0,3,6,2,3,1,0,1,1
26,0,Travel_Rarely,142,Research & Development,3,3,Life Sciences,3,1,70,2,1,Research Scientist,4,Married,2368,8456,3,Y,No,17,30.0,1,800.0,1,7,3,3,5,0,0,0
31,1,Travel_Frequently,906,Research & Development,10,3,Life Sciences,4,1,92,2,1,Research Scientist,1,Single,42903,11479,0,,Yes,20,40.0,3,800.0,0,3,2,3,3,0,0,0
40,1,Travel_Rarely,1362,Research & Development,10,1,Medical,4,0,32,3,1,Research Scientist,3,Single,19419,26999,0,Y,Yes,11,30.0,4,800.0,0,1,3,3,1,0,1,1
27,0,Travel_Rarely,279,Research & Development,8,1,Life Sciences,3,0,61,2,2,Research Scientist,2,Married,23333,24907,1,,No,23,30.0,4,,1,9,3,3,5,5,1,5
34,0,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,3,0,36,3,1,Research Scientist,1,Married,9713,10554,2,Y,No,16,30.0,2,,1,7,2,3,5,2,0,2
28,1,Travel_Rarely,527,Research & Development,1,4,Other,4,1,63,3,1,Research Scientist,4,Single,31161,5207,1,Y,Yes,13,,3,800.0,0,10,2,2,7,7,7,7
36,0,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,4,1,56,3,1,Research Scientist,3,Married,4364,23159,1,Y,Yes,11,30.0,3,800.0,0,8,2,3,2,2,2,0
36,0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,0,42,3,1,Research Scientist,1,Married,6582,14377,1,Y,Yes,14,30.0,4,800.0,2,9,2,2,6,6,6,6
46,0,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,1,90,3,1,Research Scientist,4,Divorced,46817,3032,0,,No,22,30.0,2,,2,3,2,1,3,2,0,2
23,0,Travel_Rarely,111,Research & Development,17,3,Life Sciences,4,1,74,1,1,Research Scientist,3,Single,3295,4279,2,,No,13,30.0,4,,0,5,3,3,3,0,0,0
42,0,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,0,72,2,1,Research Scientist,3,Divorced,4272,12530,1,,No,14,30.0,4,800.0,1,1,3,1,1,0,0,0
32,1,Travel_Rarely,429,Research & Development,1,2,Medical,3,0,99,3,1,Research Scientist,2,Divorced,9204,11092,1,Y,Yes,12,30.0,3,,3,6,2,2,4,3,2,3
29,0,Travel_Rarely,1012,Research & Development,5,4,Life Sciences,2,1,75,2,1,Research Scientist,4,Divorced,3339,2373,9,Y,No,12,30.0,2,,1,10,2,2,7,4,0,3
18,0,Non-Travel,265,Research & Development,25,3,Life Sciences,2,0,57,4,1,Research Scientist,4,Single,4155,21221,1,Y,Yes,12,30.0,4,800.0,0,0,2,3,0,0,0,0
36,1,Travel_Rarely,408,Research & Development,25,5,Technical Degree,3,0,71,2,1,Research Scientist,2,Married,62473,18300,0,Y,No,16,30.0,2,,0,6,2,4,6,2,1,1
25,0,Travel_Rarely,930,Research & Development,6,3,Medical,1,1,73,2,2,Research Scientist,3,Single,6180,20003,1,Y,Yes,14,,1,800.0,0,7,2,1,6,6,1,6
34,0,Travel_Rarely,266,Research & Development,1,3,Medical,4,1,40,3,1,Research Scientist,2,Single,11994,18830,0,Y,No,18,30.0,4,,0,2,4,2,2,2,2,1
28,0,Travel_Frequently,1300,Research & Development,24,2,Technical Degree,1,0,62,3,2,Research Scientist,4,Divorced,15505,24447,1,Y,No,17,30.0,1,800.0,2,9,3,3,3,3,3,3
51,0,Travel_Rarely,783,Research & Development,7,4,Medical,4,1,78,3,2,Research Scientist,1,Married,13734,13588,5,Y,Yes,22,30.0,3,,1,16,6,3,7,3,0,4
36,0,Travel_Rarely,1328,Research & Development,2,3,Life Sciences,3,1,76,3,1,Research Scientist,2,Married,6125,4956,0,Y,No,23,30.0,4,800.0,1,6,2,3,6,4,0,4
34,0,Travel_Rarely,661,Research & Development,9,2,Life Sciences,2,1,61,3,1,Research Scientist,1,Married,4538,7508,1,,Yes,13,30.0,4,,0,8,3,3,3,3,3,1
39,0,Travel_Rarely,715,Research & Development,19,4,Medical,4,0,41,3,1,Research Scientist,4,Married,9991,26589,0,Y,No,18,30.0,1,800.0,1,5,5,3,5,3,1,2
44,0,Travel_Rarely,928,Research & Development,20,4,Life Sciences,4,0,31,3,2,Research Scientist,3,Single,2436,16885,3,Y,No,12,30.0,4,800.0,0,20,2,2,4,3,0,3
33,1,Travel_Rarely,1092,Research & Development,1,4,Medical,1,1,36,3,1,Research Scientist,4,Married,27247,26124,0,Y,Yes,14,30.0,2,,3,4,2,4,4,2,2,2
43,0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,0,84,3,1,Research Scientist,1,Single,7510,4732,0,Y,No,11,30.0,2,800.0,0,5,1,2,5,2,1,2
18,1,Non-Travel,827,Research & Development,29,4,Medical,1,1,54,2,2,Research Scientist,3,Single,1514,3129,1,,No,22,30.0,2,800.0,0,0,4,3,0,0,0,0
34,1,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,0,57,3,1,Research Scientist,1,Married,5343,15346,0,Y,Yes,14,40.0,2,,1,6,2,3,6,2,1,2
46,0,Non-Travel,373,Research & Development,1,2,Life Sciences,4,0,47,3,1,Research Scientist,3,Married,7991,16901,0,Y,No,22,30.0,4,,1,1,3,3,1,0,0,1
50,0,Travel_Frequently,523,Research & Development,2,3,Life Sciences,3,1,98,3,2,Research Scientist,4,Single,9208,22455,1,Y,No,13,30.0,3,,0,9,3,3,2,2,2,2
39,0,Travel_Rarely,1108,Research & Development,15,4,Other,3,0,65,3,1,Research Scientist,1,Married,13464,16530,8,Y,No,12,40.0,4,800.0,1,10,2,2,4,2,4,4
43,0,Travel_Rarely,1343,Research & Development,27,1,Medical,3,1,53,2,1,Research Scientist,1,Single,2645,17852,1,,No,11,30.0,4,,0,6,2,2,5,5,1,1
31,0,Travel_Rarely,1271,Research & Development,2,1,Medical,2,1,35,3,1,Research Scientist,4,Single,6812,9068,0,Y,Yes,14,30.0,4,,0,8,2,3,8,1,2,2
29,1,Travel_Rarely,813,Research & Development,1,3,Medical,2,0,61,3,1,Research Scientist,4,Married,2362,3020,0,Y,Yes,16,30.0,1,,1,6,2,2,6,0,2,0
39,0,Travel_Rarely,1469,Research & Development,9,4,Medical,4,1,35,3,1,Research Scientist,2,Divorced,6120,25063,0,Y,Yes,14,30.0,4,,1,3,2,3,3,1,0,0
45,0,Travel_Rarely,581,Research & Development,1,2,Life Sciences,4,0,63,3,1,Research Scientist,3,Single,9380,17624,0,,No,12,,4,800.0,0,4,4,4,3,2,1,2
55,0,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,0,82,3,1,Research Scientist,1,Divorced,5160,19905,0,,Yes,13,30.0,2,800.0,2,6,3,2,6,3,4,3
36,0,Travel_Rarely,1256,Research & Development,19,1,Medical,3,0,80,3,1,Research Scientist,4,Married,31161,11992,0,,No,24,40.0,1,800.0,2,2,3,3,2,2,2,2
38,0,Travel_Rarely,691,Research & Development,5,4,Technical Degree,3,1,86,3,1,Research Scientist,4,Married,38989,10077,0,Y,Yes,12,30.0,3,,1,6,4,3,6,2,0,3
30,1,Travel_Rarely,933,Research & Development,19,3,Medical,3,0,57,4,1,Research Scientist,3,Divorced,42903,20366,0,,Yes,12,30.0,4,800.0,0,7,2,3,7,2,2,2
36,1,Travel_Frequently,890,Research & Development,2,4,Medical,3,0,46,3,1,Research Scientist,3,Single,5968,16374,0,Y,No,17,40.0,4,,0,5,2,2,5,2,2,1
24,0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,0,74,3,1,Research Scientist,3,Divorced,2694,8532,9,,No,16,30.0,2,800.0,1,6,4,3,1,1,0,0
28,0,Travel_Rarely,371,Research & Development,2,3,Life Sciences,4,0,45,3,1,Research Scientist,4,Single,4936,4306,5,Y,Yes,11,30.0,3,,0,6,6,3,5,2,1,2
29,0,Travel_Rarely,1217,Research & Development,1,3,Medical,3,1,67,3,1,Research Scientist,1,Married,4938,12719,1,Y,No,25,,3,,1,3,3,3,0,0,0,0
37,1,Travel_Rarely,289,Research & Development,2,3,Technical Degree,4,1,51,3,1,Research Scientist,3,Single,7491,26227,4,,No,24,30.0,1,,0,7,3,3,6,0,0,0
34,0,Travel_Rarely,835,Research & Development,19,4,Other,4,0,41,3,2,Research Scientist,4,Divorced,2308,5141,0,Y,No,14,40.0,2,800.0,3,7,4,3,7,2,2,2
36,0,Travel_Rarely,117,Research & Development,9,3,Medical,1,0,60,3,1,Research Scientist,4,Married,23333,6311,0,Y,No,13,40.0,2,800.0,1,15,3,3,5,5,4,5
41,0,Travel_Rarely,896,Research & Development,2,3,Medical,3,1,68,3,1,Research Scientist,3,Divorced,38989,8045,0,,No,14,,3,800.0,1,8,2,4,8,1,1,2
36,1,Travel_Rarely,906,Research & Development,5,2,Life Sciences,1,0,95,2,1,Research Scientist,1,Divorced,3763,20293,6,Y,No,17,30.0,1,,1,5,2,1,0,0,0,0
26,1,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,0,96,3,1,Research Scientist,3,Single,2293,10826,1,Y,Yes,11,30.0,3,,0,6,2,3,1,1,0,1
26,1,Travel_Rarely,318,Research & Development,9,3,Medical,4,0,79,2,1,Research Scientist,3,Married,5828,21777,0,,Yes,17,30.0,1,800.0,1,2,0,2,2,0,0,0
